,Votes,UnemploymentRate2015,MedHHInc,PerCapitaInc,PovertyAllAgesPct,DeepPovAll,TotalAreaSqM,PopulationDensitySqM,TotalMaleRate,TotalFemaleRate,VoterTurnoutRate,Democrat,Population,County,State,DominantEducation,DominantReligion,Young,Adult,Old,DominantEthnicMale,DominantEthnicFemale,EstimatePopulation2015Normal,PopulationNormal,MedHHIncNormal,PerCapitaIncNormal,TotalAreaSqMNormal,PopulationDensitySqMNormal,Age
596,5349,0.061,49380.0,23880.0,0.11699999999999999,0.06306495691,3732.96,2.7,0.518558844,0.48144115600000004,0.00529446699,0,9862,085,16,college,Christian Generic,0.197268137,0.5803226750000001,0.2224091879999999,White,White,-0.2825251183960906,-0.28228321411470597,0.1847916185199488,-0.032021213828908796,0.6597830097355188,-0.15040815003580918,Adult
597,4454,0.057,35955.0,19342.0,0.17800000000000002,0.037726307269999995,1473.53,7.0,0.5017027239999999,0.498297276,0.00446113782,0,10198,087,16,college,Catholic,0.248597756,0.5068108960000001,0.24459134800000015,White,White,-0.2828844112073512,-0.28120909113043335,-0.9249857370671399,-0.8278755437012415,0.06927496325783956,-0.1479155317868689,Adult
598,31770,0.05,46061.0,24247.0,0.142,0.05295340588999999,871.34,78.5,0.488755913,0.511244087,0.00474087117,0,67103,001,17,only high school,Christian Generic,0.250458867,0.561652218,0.18788891499999996,White,White,-0.1106986151285321,-0.09929549464224638,-0.08957344987435642,0.03234161981215469,-0.08810899663841464,-0.10646850741495488,Adult
599,2820,0.086,30699.0,14052.0,0.35600000000000004,0.1931273308,252.6,35.0,0.47182890899999996,0.528171091,0.00415929204,0,8238,003,17,only high school,Christian Generic,0.25707964699999997,0.549705015,0.19321533800000024,White,White,-0.2925581437054931,-0.28747480853869006,-1.3594728715897275,-1.7556123010887779,-0.24981834310084067,-0.13168452923562984,Adult
600,7462,0.053,49886.0,23232.0,0.162,0.07657430729999999,382.76,46.7,0.527787611,0.472212389,0.00440235988,0,17768,005,17,only high school,Christian Generic,0.21162241799999998,0.612979352,0.17539822999999996,White,White,-0.2618521950456606,-0.25700935603833996,0.22662009836554037,-0.1456645822196694,-0.21580068053570933,-0.1249022888838621,Adult
601,22604,0.066,58792.0,25950.0,0.102,0.06596503013999999,282.02,193.0,0.49730335,0.50269665,0.00421834469,0,54165,007,17,only high school,Catholic,0.273770646,0.571185968,0.15504338600000012,White,White,-0.1512413367218685,-0.14065562312593258,0.9628344096399248,0.3310062129749098,-0.24212934776689657,-0.04009530055363803,Adult
602,2336,0.037000000000000005,50225.0,20518.0,0.142,0.03628724217,307.21,22.7,0.6429931179999999,0.357006882,0.0034207058100000002,0,6937,009,17,only high school,Catholic,0.17513545200000002,0.690144971,0.13471957700000012,White,White,-0.29241019960673875,-0.2916338383081502,0.25464352656248807,-0.6216338751402315,-0.2355458741957867,-0.13881457678492415,Adult
603,16303,0.065,52138.0,26587.0,0.131,0.05424500414,873.5,40.2,0.490904219,0.509095781,0.00485396135,0,34978,011,17,only high school,Christian Generic,0.233364098,0.556108018,0.21052788400000005,White,White,-0.21162064461757463,-0.20199252104033102,0.41278163317240246,0.4427204501121235,-0.08754447488718013,-0.12867020019039974,Adult
604,2556,0.068,49689.0,26446.0,0.121,0.04628677227,283.58,20.0,0.502143295,0.497856705,0.005217391300000001,0,5089,013,17,only high school,Catholic,0.220044908,0.546642172,0.23331291999999987,White,White,-0.2982373855372675,-0.2975415147216494,0.21033509731893654,0.4179924949530228,-0.2417216376132272,-0.1403797091737936,Adult
605,7354,0.055,50750.0,26918.0,0.126,0.0560823625,466.36,34.6,0.500547345,0.499452655,0.00503147236,0,15387,015,17,only high school,Christian Generic,0.20333880699999998,0.5482348109999999,0.248426382,White,White,-0.26889916497408234,-0.2646209239715334,0.2980426410267876,0.5007697632870336,-0.19395159794163294,-0.13191640070064756,Adult
606,5054,0.057,46289.0,23423.0,0.132,0.051060606060000006,383.76,36.3,0.504086557,0.49591344299999995,0.00393399237,0,13642,017,17,only high school,Christian Generic,0.258192574,0.5722736829999999,0.16953374299999976,White,White,-0.2742402488658467,-0.27019933054163947,-0.07072583444986062,-0.1121678486353557,-0.21553932787310076,-0.1309309469743223,Adult
607,89196,0.052000000000000005,47966.0,26087.0,0.226,0.14210165090000001,998.39,201.8,0.498374517,0.501625483,0.00427059145,1,201081,019,17,bachelor and higher,Christian Generic,0.259890548,0.629610124,0.11049932800000001,White,White,0.31757841589407626,0.32900465174725047,0.06790333689610198,0.35503266585999343,-0.05490414085399595,-0.03499412832324861,Adult
608,15310,0.066,46870.0,24016.0,0.14400000000000002,0.061387845579999996,715.64,49.1,0.508709351,0.49129064899999997,0.00455085905,0,34800,021,17,only high school,Catholic,0.23045597700000003,0.580375722,0.18916830100000004,White,White,-0.21145458491489116,-0.2025615504784278,-0.022697481109369106,-0.00817013651232941,-0.12880160620656886,-0.1235110600937559,Adult
609,7819,0.063,50645.0,25061.0,0.139,0.05138389761,504.82,32.6,0.489141999,0.510858001,0.0048932974499999995,0,16335,023,17,only high school,Christian Generic,0.244383254,0.5614869499999999,0.19412979599999997,White,White,-0.26478390361485404,-0.26159036269447866,0.2893628181339277,0.17509733257462248,-0.1838999745377074,-0.13307575802573604,Adult
610,6278,0.071,45709.0,22160.0,0.136,0.04721993564,469.59,29.5,0.495159368,0.5048406320000001,0.00467530533,0,13815,025,17,only high school,Christian Generic,0.240169795,0.5659070589999999,0.19392314599999985,White,White,-0.27248605455204505,-0.26964628507652294,-0.11867152281042014,-0.3336671916562363,-0.1931074288414073,-0.13487276187962322,Adult
611,17268,0.045,60556.0,28255.0,0.099,0.029645476769999998,503.27,79.7,0.518154872,0.48184512799999996,0.00456994654,0,37762,027,17,college,Catholic,0.23124967,0.60321283,0.16553749999999987,White,White,-0.19894274113452284,-0.19309264488492972,1.1086554342399715,0.7352468983772296,-0.18430507116475067,-0.10577289301990178,Adult
612,21580,0.062,41319.0,22464.0,0.22899999999999998,0.1085975597,510.08,106.0,0.484472878,0.5155271220000001,0.004108832660000001,0,53873,029,17,college,Christian Generic,0.23396355700000002,0.6125168979999999,0.15351954500000012,White,White,-0.1544538371519631,-0.141589087147979,-0.48157078471189646,-0.2803530188309412,-0.18252525953238632,-0.09052734419498795,Adult
613,2055215,0.061,55058.0,30468.0,0.171,0.07830171134,1634.86,5495.1,0.485001191,0.514998809,0.0039235018200000004,1,5194675,031,17,bachelor and higher,Catholic,0.249281625,0.6191856159999999,0.13153275899999983,White,White,15.50254561570451,16.292498965811596,0.65416337457384,1.1233530314771574,0.11143898831647998,3.033418936122241,Adult
614,8507,0.06,45889.0,25613.0,0.152,0.057338328720000005,445.82,44.7,0.517358607,0.482641393,0.00438188936,0,19817,033,17,college,Christian Generic,0.21819305600000002,0.594622438,0.18718450599999994,White,White,-0.25441272036544155,-0.2504591239110349,-0.10379182642266029,0.2719046463889741,-0.19931978163161299,-0.1260616462089506,Adult
615,5513,0.054000000000000006,49567.0,22631.0,0.122,0.060484994890000005,347.0,31.9,0.504587998,0.495412002,0.005058726370000001,0,11048,035,17,college,Christian Generic,0.24986236,0.5682694070000001,0.18186823300000005,White,White,-0.28012480087548425,-0.27849181572379145,0.20024996976723264,-0.25106529889072976,-0.22514665175059176,-0.13348153308951702,Adult
616,42605,0.055999999999999994,56536.0,23903.0,0.147,0.0925319058,634.66,166.6,0.49519894200000003,0.504801058,0.00408281585,1,105160,037,17,college,Catholic,0.267076817,0.6151966409999999,0.11772654199999993,White,White,0.002037807389608258,0.02236491729960288,0.7763422149133348,-0.02798757575331081,-0.1499659448246108,-0.05539881724480629,Adult
617,7469,0.055999999999999994,55193.0,27575.0,0.109,0.06046886628999999,405.08,41.7,0.500338524,0.499661476,0.0045971564,0,16561,039,17,only high school,Christian Generic,0.22705730200000002,0.581030345,0.19191235299999987,White,White,-0.26397473997268733,-0.2608678871157715,0.6653231468646599,0.6159915117943325,-0.2099672891062861,-0.12780068219658336,Adult
618,8089,0.05,52526.0,24330.0,0.1,0.036421985639999994,417.22,48.0,0.49538415,0.50461585,0.0040806134299999994,0,19980,041,17,only high school,Christian Generic,0.274479141,0.5571306060000001,0.16839025300000013,White,White,-0.2531778400309409,-0.24993804639187886,0.44485564538601813,0.04689779199800829,-0.20679446778221802,-0.12414870662255456,Adult
619,412929,0.047,80037.0,38931.0,0.079,0.030875407049999998,336.41,2799.8,0.490940694,0.509059306,0.004422331370000001,1,916924,043,17,bachelor and higher,Catholic,0.253353196,0.6035206940000001,0.14312611000000003,White,White,2.5061698155790433,2.6174076857669895,2.719051908295247,2.607556467728711,-0.22791437644761647,1.471011036966718,Adult
620,7783,0.064,45485.0,25018.0,0.151,0.056038105910000004,624.0,29.8,0.48579030799999995,0.514209692,0.004406136779999999,0,18576,045,17,only high school,Christian Generic,0.22656250099999997,0.5643115959999999,0.20912590300000025,White,White,-0.2596964381780971,-0.25442634600473213,-0.13718847831518793,0.1675561831289393,-0.15275196420801812,-0.13469885828085995,Adult
621,3312,0.06,46894.0,21896.0,0.11599999999999999,0.05547203848,222.72,30.2,0.492653811,0.507346189,0.005068870520000001,0,6721,047,17,college,Christian Generic,0.23109886699999999,0.555708601,0.21319253199999996,White,White,-0.2933008834665864,-0.2923243459408969,-0.020713521591001125,-0.379966341741361,-0.2576275606595847,-0.13446698681584227,Adult
622,17428,0.049,52578.0,26774.0,0.11800000000000001,0.043470493660000005,480.01,71.5,0.496843269,0.503156731,0.00507055366,0,34242,049,17,only high school,Catholic,0.258473714,0.5721393029999999,0.1693869829999999,White,White,-0.20925353903750496,-0.20434536186302335,0.4491542243424821,0.4755156814224202,-0.19038413409702598,-0.11052625805276464,Adult
623,9515,0.065,41268.0,21845.0,0.175,0.05913323257999999,725.34,30.9,0.53250465,0.46749535,0.0043165630799999995,0,22140,051,17,only high school,Christian Generic,0.23413328600000002,0.590119312,0.17574740199999983,White,White,-0.24647506657717216,-0.2430329700644123,-0.4857866986884284,-0.3889104957350783,-0.1262664853792657,-0.13406121175206126,Adult
624,6289,0.054000000000000006,50877.0,25495.0,0.121,0.049266949469999995,486.24,29.0,0.490681421,0.509318579,0.00457847991,0,14081,053,17,only high school,Christian Generic,0.246141526,0.5513249849999999,0.2025334889999999,White,White,-0.2715561202170177,-0.2687959377139738,0.3085410934781515,0.2512103293054714,-0.1887559070089746,-0.13516260121089535,Adult
625,18533,0.08199999999999999,37758.0,20591.0,0.19899999999999998,0.07781901958,431.44,96.8,0.491933646,0.508066354,0.00469368114,0,39561,055,17,college,Christian Generic,0.239812588,0.560997846,0.19918956599999993,White,White,-0.19381300595526468,-0.18734161140663697,-0.7759407782497455,-0.6088314586394206,-0.20307803291992416,-0.09586038789039507,Adult
626,15609,0.077,44435.0,22478.0,0.165,0.06023111941,882.57,42.8,0.5222835370000001,0.477716463,0.00437239138,0,37069,057,17,only high school,Christian Generic,0.213591418,0.586907196,0.1995013860000001,White,White,-0.20524395203452978,-0.19530802353999188,-0.22398670724378705,-0.27789776087188156,-0.0851740062373204,-0.12716303566778467,Adult
627,2691,0.069,41045.0,22890.0,0.175,0.041328413280000004,328.18,17.3,0.48622982,0.51377018,0.00511111111,0,5589,059,17,only high school,Catholic,0.21177587799999997,0.551946818,0.2362773039999999,White,White,-0.29713233369759207,-0.2959431174236247,-0.5042209892132642,-0.2056430266481264,-0.230065308860885,-0.1419448415626631,Adult
628,5542,0.062,39738.0,22483.0,0.162,0.07388717331,546.27,25.6,0.497998641,0.502001359,0.0041854844799999995,0,13886,061,17,only high school,Christian Generic,0.234649952,0.571709086,0.19364096200000022,White,White,-0.2730506575411688,-0.26941931266020347,-0.6122641179843871,-0.2770208830293603,-0.1730669066725822,-0.13713350866354582,Adult
629,22891,0.068,70092.0,29439.0,0.085,0.03736719253,430.45,119.8,0.49860509299999994,0.501394907,0.00452919412,0,50063,063,17,only high school,Catholic,0.273856868,0.588908015,0.13723511699999974,White,White,-0.16043198644856765,-0.15376887455892693,1.8969486828715154,0.9428915714862736,-0.20333677205590664,-0.08252777865187727,Adult
630,4143,0.053,49790.0,23160.0,0.14,0.0773527626,435.89,19.5,0.49207317100000003,0.507926829,0.0050524390200000005,0,8457,065,17,college,Christian Generic,0.23731707400000002,0.554024391,0.208658535,White,White,-0.28827078410893836,-0.28677471052215525,0.21868426029206844,-0.15829162315197612,-0.20191501357131605,-0.14066954850506574,Adult
631,7818,0.064,48767.0,24418.0,0.11599999999999999,0.04585623451,814.4,24.1,0.495335167,0.504664833,0.00421614625,0,19104,067,17,only high school,Christian Generic,0.224505204,0.537884917,0.23760987899999997,White,White,-0.25704250220248326,-0.2527384384580181,0.1341179858216333,0.062330842026383185,-0.10299041724734657,-0.1380030266573622,Adult
632,2133,0.08199999999999999,37331.0,21901.0,0.20600000000000002,0.08019207683,181.58,24.3,0.5204353079999999,0.479564692,0.00515840387,0,4320,069,17,college,Christian Generic,0.207738815,0.557436517,0.23482466799999988,White,White,-0.3005441057709068,-0.29999984976601135,-0.8112387246807091,-0.3790894638988397,-0.26837960919930126,-0.13788709092485332,Adult
633,3480,0.059000000000000004,50999.0,27132.0,0.11699999999999999,0.029176201369999998,395.22,19.3,0.488777698,0.5112223020000001,0.00497498213,0,7331,071,17,only high school,Christian Generic,0.20400285999999998,0.554253038,0.241744102,White,White,-0.29190900123136687,-0.2903743012373068,0.31862622102985544,0.5383001349469453,-0.21254422635960654,-0.1407854842375746,Adult
634,24232,0.062,51025.0,26845.0,0.113,0.05117396705,825.64,61.3,0.498070278,0.5019297220000001,0.00489644163,0,50486,073,17,only high school,Christian Generic,0.244822081,0.561943058,0.1932348610000001,White,White,-0.16360825567080403,-0.15241663044479806,0.3207755105080874,0.48796734678622267,-0.10005281331962626,-0.11643898041071601,Adult
635,12923,0.057,46895.0,25234.0,0.158,0.06479737742,1118.93,26.6,0.48953683,0.51046317,0.00450718471,0,29718,075,17,only high school,Christian Generic,0.236537389,0.5501185829999999,0.21334402800000024,White,White,-0.22646034350283295,-0.2188076606155505,-0.020630856611069125,0.2054373059258595,-0.02340069090315901,-0.13655383000100157,Adult
636,24509,0.055999999999999994,34395.0,20729.0,0.304,0.17816226749999997,602.38,103.1,0.502425794,0.497574206,0.00412873555,1,60218,077,17,bachelor and higher,Christian Generic,0.233432162,0.633620834,0.13294700399999992,White,White,-0.13379902940546218,-0.121305425436046,-1.0539431057610587,-0.5846296301858327,-0.1584024087736154,-0.09220841231636628,Adult
637,5104,0.063,52919.0,25063.0,0.11,0.026186236510000002,498.12,19.6,0.502237951,0.497762049,0.005312792760000001,0,9698,079,17,only high school,Catholic,0.24461330199999998,0.567502863,0.1878838350000001,White,White,-0.2840226749875633,-0.28280748842845804,0.4773429824992938,0.175448083711631,-0.1856510373771848,-0.14061158063881132,Adult
638,16818,0.068,43073.0,22849.0,0.195,0.07679511304,583.78,68.0,0.515422522,0.48457747799999995,0.00438505462,0,38827,081,17,college,Christian Generic,0.24005944899999998,0.581988371,0.17795217999999985,White,White,-0.19723081656322244,-0.18968805864013719,-0.33657640991116994,-0.21283342495680105,-0.16326356829813476,-0.11255513337166953,Adult
639,10909,0.063,52493.0,26154.0,0.11599999999999999,0.041716383659999995,377.13,62.2,0.48694797100000003,0.513052029,0.00487618452,0,22985,083,17,only high school,Catholic,0.237260862,0.578043984,0.18469515400000014,White,White,-0.24548172762839293,-0.2403316786307506,0.44212770104826216,0.36678282894977887,-0.21727209602619557,-0.1159172696144262,Adult
640,11177,0.055,51282.0,29477.0,0.107,0.029977911010000004,618.73,37.7,0.50185638,0.49814362,0.005060671920000001,0,22678,085,17,only high school,Catholic,0.20859367999999998,0.5365389850000001,0.254867335,White,White,-0.24634523808234693,-0.24131309457173777,0.3420204103506112,0.9495558430894354,-0.15412929273996528,-0.13011939684676035,Adult
641,6017,0.086,45773.0,19684.0,0.159,0.04527595884,348.86,36.6,0.566447265,0.433552735,0.00471477825,0,12582,087,17,college,Christian Generic,0.19918508099999999,0.601551479,0.19926344000000007,White,White,-0.27449688658817567,-0.2735879328134518,-0.11338096409477219,-0.7678970992727845,-0.2246605357981398,-0.13075704337555905,Adult
642,193500,0.057999999999999996,72131.0,30645.0,0.107,0.04436792497,524.2,990.8,0.49769896,0.50230104,0.00364511808,1,515269,089,17,bachelor and higher,Catholic,0.28711285799999997,0.5859579130000001,0.12692922899999992,White,White,1.2897402236801965,1.3333991522907966,2.065502576952862,1.1543945071024113,-0.1788349599363533,0.42237233642416616,Adult
643,46556,0.068,56326.0,24117.0,0.147,0.07946695726000001,681.36,167.7,0.491481705,0.508518295,0.004198811320000001,0,113449,091,17,college,Catholic,0.26471198300000004,0.577792008,0.15749600900000002,White,White,0.021744565197152704,0.04886314770625576,0.758982569127615,0.009542795906600869,-0.1377607754807906,-0.05476117071600761,Adult
644,50815,0.051,90640.0,31110.0,0.054000000000000006,0.029508085160000003,322.32,358.2,0.49454014799999996,0.505459852,0.00411941145,0,114736,093,17,bachelor and higher,Catholic,0.317887398,0.5877751199999999,0.09433748200000004,White,White,0.05941294430040451,0.05297742235137124,3.595548690514234,1.2359441464568923,-0.23159683546377124,0.055667614498672385,Adult
645,21964,0.062,38992.0,22273.0,0.193,0.07497827616000001,719.81,73.9,0.5020508929999999,0.49794910700000006,0.004269745920000001,0,52919,095,17,only high school,Christian Generic,0.220096809,0.5735308410000001,0.20637235000000015,White,White,-0.15771464585920195,-0.14463882919261004,-0.6739321930136585,-0.3138497524152549,-0.12771176560349112,-0.10913502926265843,Adult
646,293574,0.055,78001.0,38459.0,0.095,0.041715350129999995,1368.48,1585.6,0.498992769,0.501007231,0.0041706184,1,703462,097,17,bachelor and higher,Catholic,0.27561193900000003,0.5919989769999999,0.13238908400000013,White,White,1.812263684143972,1.9350135177051078,2.5507460091536966,2.5247791993947004,0.04181986605080939,0.7671652049054871,Adult
647,48447,0.07,51205.0,25668.0,0.136,0.05373235069,1148.14,100.4,0.5049086970000001,0.495091303,0.00435153997,0,113924,099,17,only high school,Catholic,0.233740221,0.582046652,0.184213127,White,White,0.02311531256112163,0.05038162513937919,0.33565520689584727,0.28155030265670844,-0.015766579628362698,-0.09377354470523576,Adult
648,6039,0.071,41759.0,14208.0,0.18100000000000002,0.05654281099,374.14,45.2,0.562609908,0.437390092,0.00366199745,0,16833,101,17,only high school,Christian Generic,0.210599722,0.620338366,0.16906191199999995,White,White,-0.2632380387462371,-0.2599983589856461,-0.44519819354181683,-1.7282537124021133,-0.2180535404873952,-0.12577180687767847,Adult
649,15215,0.054000000000000006,54472.0,24943.0,0.109,0.048684534050000006,728.95,49.7,0.531343974,0.468656026,0.00439943326,0,36031,103,17,only high school,Catholic,0.221721027,0.5994679620000001,0.17881101099999983,White,White,-0.20861043509802174,-0.1986262963306911,0.6057216963336886,0.1544030154911198,-0.1253230022672488,-0.12316325289622934,Adult
650,15096,0.055,53918.0,25831.0,0.11900000000000001,0.04559936862,1045.93,37.3,0.502195195,0.497804805,0.0041166044,0,38950,105,17,only high school,Christian Generic,0.232281639,0.582831119,0.18488724199999976,White,White,-0.2023092241980148,-0.18929485290482312,0.559925297451361,0.31013652032290284,-0.042479435273584554,-0.13035126831177807,Adult
651,12130,0.055,54353.0,21986.0,0.126,0.06583219412,618.93,49.0,0.507493049,0.492506951,0.00411270089,0,30305,107,17,college,Christian Generic,0.21872245299999998,0.603546484,0.17773106300000008,White,White,-0.2239785057645456,-0.21693114218766954,0.5958845637217807,-0.3641825405759776,-0.15407702220744357,-0.12356902796001032,Adult
652,12910,0.063,42684.0,20592.0,0.23600000000000002,0.1309001197,590.18,55.3,0.49459036799999995,0.505409632,0.0041202566,0,32612,109,17,bachelor and higher,Christian Generic,0.23144927200000004,0.614240579,0.15431014899999998,White,White,-0.21842607316027499,-0.20955613705458376,-0.3687330871047176,-0.6086560830709162,-0.16159091125743993,-0.11991705238598152,Adult
653,140145,0.053,76856.0,33118.0,0.069,0.026426608909999996,610.81,511.9,0.497994098,0.5020059020000001,0.00455988911,0,308760,111,17,college,Catholic,0.260796571,0.603085152,0.136118277,White,White,0.6149219002517585,0.673232297055246,2.4560946071315577,1.5880982880134469,-0.15619920582782515,0.1447642249317239,Adult
654,78995,0.049,60460.0,30728.0,0.14300000000000002,0.08371299793,1186.27,143.3,0.486394558,0.513605442,0.00456180775,0,169572,113,17,bachelor and higher,Christian Generic,0.26616656899999996,0.6136019750000001,0.12023145599999999,White,White,0.2098056688525106,0.22827685082033217,1.1007195961664995,1.168950679288265,-0.005801202603097991,-0.06890533008208735,Adult
655,47283,0.071,47575.0,26259.0,0.163,0.08483324385999999,585.86,190.8,0.47888689,0.52111311,0.0044064937600000005,0,110768,115,17,only high school,Christian Generic,0.24960159599999998,0.567924476,0.1824739280000001,White,White,0.010947665255406277,0.04029254139424751,0.0355813297426903,0.38519726364272616,-0.16271995475990894,-0.04137059361123538,Adult
656,21881,0.063,48544.0,25402.0,0.129,0.04336573802,867.65,55.4,0.49473341299999996,0.505266587,0.00475209035,0,47765,117,17,only high school,Christian Generic,0.22912368300000002,0.57228798,0.1985883369999998,White,White,-0.17400661232611014,-0.16111510854064828,0.11568369529679749,0.23490040143457522,-0.08907338796344028,-0.1198590845197271,Adult
657,127902,0.061,54375.0,28093.0,0.131,0.06733202244,740.56,376.3,0.487680732,0.5123192679999999,0.0048045708399999994,0,269282,119,17,college,Christian Generic,0.24256505200000003,0.5959603179999999,0.16147462999999987,White,White,0.4907273582484595,0.5470292399924106,0.5977031932802847,0.7068360562795394,-0.12228869785436332,0.06615979829072335,Adult
658,16600,0.069,44289.0,22398.0,0.18600000000000003,0.06997061393,576.04,68.9,0.48837997899999996,0.511620021,0.004329794729999999,0,39437,121,17,college,Christian Generic,0.254597146,0.5628993969999999,0.1825034570000002,White,White,-0.19727308630572368,-0.18773801393654707,-0.23605579431385895,-0.2919278063522224,-0.1652864379067251,-0.1120334225753797,Adult
659,5903,0.067,53732.0,26399.0,0.107,0.03851593046,398.51,32.7,0.495075947,0.504924053,0.0049265565,0,12640,123,17,only high school,Catholic,0.21949591100000002,0.556751795,0.2237522940000001,White,White,-0.2768519150989593,-0.2734025187268809,0.5445496111840091,0.4097498432333226,-0.21168437609962437,-0.13301779015948162,Adult
660,6433,0.07200000000000001,46878.0,23937.0,0.14800000000000002,0.06523440278999999,563.46,27.2,0.49375958,0.50624042,0.00469527772,0,14666,125,17,only high school,Christian Generic,0.227209693,0.5622217350000001,0.21056857199999993,White,White,-0.2716617945732708,-0.266925812875285,-0.02203616126991311,-0.022024806424165964,-0.1685742544023409,-0.13620602280347502,Adult
661,6633,0.07400000000000001,40590.0,23190.0,0.207,0.06433885128,241.81,65.0,0.47907354700000004,0.520926453,0.0044920763899999995,0,15429,127,17,college,Christian Generic,0.237708248,0.5523499949999999,0.20994175699999978,White,White,-0.2684462748758547,-0.26448665859849935,-0.5418335550823238,-0.1530303560968483,-0.2526383383303871,-0.11429416935930228,Adult
662,6423,0.048,61388.0,29391.0,0.10099999999999999,0.0463416593,315.46,40.4,0.48617807799999996,0.513821922,0.00516152363,0,12705,129,17,only high school,Christian Generic,0.23915139800000002,0.572002572,0.18884602999999994,White,White,-0.2754570135964182,-0.2731947270781377,1.1774326975433946,0.934473544198069,-0.233389714729266,-0.12855426445789087,Adult
663,8417,0.062,54916.0,26739.0,0.096,0.0454118384,568.69,29.3,0.49665783799999996,0.503342162,0.00530773111,0,16434,131,17,only high school,Christian Generic,0.23432967600000001,0.553726826,0.21194349800000012,White,White,-0.26514923496075765,-0.2612738800294698,0.6424249474234961,0.4693775365247711,-0.16720737997689805,-0.13498869761213206,Adult
664,19074,0.044000000000000004,73684.0,33059.0,0.051,0.01210690396,398.04,85.6,0.496472741,0.503527259,0.00563003631,0,32957,133,17,only high school,Catholic,0.24242155799999998,0.5883290529999999,0.1692493890000001,White,White,-0.21073901855969154,-0.20845324291894674,2.1938812907872562,1.5777511294716955,-0.2118072118510504,-0.1023527889108907,Adult
665,12829,0.077,45288.0,20067.0,0.17,0.06480599611,709.68,42.8,0.5172330270000001,0.482766973,0.004439407570000001,0,30104,135,17,only high school,Christian Generic,0.229185411,0.58142432,0.189390269,White,White,-0.22577798908816998,-0.21757369790147546,-0.1534734793617918,-0.7007282565356528,-0.13035926807571593,-0.12716303566778467,Adult
666,14607,0.051,46406.0,24822.0,0.151,0.056019808110000006,572.3,62.5,0.507005857,0.492994143,0.00419403928,0,35547,137,17,only high school,Christian Generic,0.226628,0.5832089120000001,0.19016308799999992,White,White,-0.20787373387157146,-0.20017354491517897,-0.06105403179781672,0.1331825717021043,-0.16626389686488116,-0.11574336601566292,Adult
667,6209,0.044000000000000004,52790.0,23801.0,0.11800000000000001,0.03897626932,344.48,44.2,0.4899203,0.5100797,0.004158462260000001,0,14846,139,17,only high school,Christian Generic,0.26756412900000004,0.540285313,0.19215055800000003,White,White,-0.2679480957678043,-0.2663503898479961,0.4666792000880659,-0.04587588374074535,-0.22580526046036534,-0.12635148554022274,Adult
668,23798,0.062,57126.0,27337.0,0.114,0.05314903707,762.99,70.5,0.49635107100000003,0.503648929,0.0046067480999999995,0,53497,141,17,college,Catholic,0.244391103,0.5727366,0.18287229700000002,White,White,-0.15705644558311113,-0.14279108191609355,0.8251145530732142,0.5742521264903186,-0.1164265576320531,-0.1111059367153089,Adult
669,77465,0.069,52448.0,28414.0,0.16699999999999998,0.07767476961,630.6,301.2,0.484231102,0.5157688979999999,0.00415984234,1,186494,143,17,college,Christian Generic,0.26889556000000003,0.5809280370000001,0.150176403,White,White,0.24922220373492102,0.2823730089746789,0.4384077769513222,0.7631316137694069,-0.15102703663480155,0.02262593073365002,Adult
670,9706,0.07200000000000001,42032.0,19999.0,0.16699999999999998,0.08301488335,446.95,50.6,0.543471197,0.456528803,0.00450540779,0,22350,145,17,only high school,Christian Generic,0.21101982,0.6043726500000001,0.1846075300000002,White,White,-0.2479847002379309,-0.24236164319924194,-0.422630654020381,-0.7126537951939426,-0.19902445312286526,-0.12264154209993952,Adult
671,8899,0.051,65971.0,31750.0,0.07400000000000001,0.0162412993,439.46,38.1,0.497223409,0.502776591,0.0054305242,0,16729,147,17,only high school,Christian Generic,0.23567461899999997,0.5684383980000001,0.19588698300000001,White,White,-0.2635520425476749,-0.26033082562363524,1.5562863005717469,1.3481845102996188,-0.20098198456580343,-0.12988752538174267,Adult
672,7458,0.052000000000000005,39005.0,20925.0,0.152,0.07841134027,848.88,19.8,0.504409281,0.49559071899999996,0.00466445681,0,16430,149,17,only high school,Christian Generic,0.23747576399999998,0.557383199,0.20514103699999994,White,White,-0.26475371094163885,-0.261286667207854,-0.6728575482745425,-0.5502560187589977,-0.0939789774406031,-0.14049564490630245,Adult
673,2132,0.07,40722.0,21431.0,0.19699999999999998,0.08134777377,374.3,12.1,0.528395646,0.471604354,0.00504495977,0,4470,151,17,college,Christian Generic,0.181022244,0.5929957419999999,0.225982014,White,White,-0.3002693524446487,-0.29952033057660393,-0.5309217777312999,-0.46151598109584197,-0.21801172406137784,-0.1449591706078932,Adult
674,2473,0.09,33943.0,19575.0,0.23,0.09622225987000001,203.23,30.9,0.48362099299999994,0.5163790070000001,0.00435540683,0,6161,153,17,only high school,Christian Generic,0.22648820000000003,0.5556533990000001,0.21785840100000006,White,White,-0.29588537629380535,-0.2941145509146845,-1.0913076766903222,-0.7870130362397489,-0.2627213240538257,-0.13406121175206126,Adult
675,3076,0.064,62024.0,28158.0,0.08900000000000001,0.04279164544,172.22,37.5,0.515768958,0.48423104200000006,0.00545003544,0,6006,155,17,only high school,Catholic,0.20659107100000002,0.581325301,0.21208362800000008,White,White,-0.29598803138273694,-0.29461005407707214,1.2300076247801461,0.7182354682323163,-0.2708258701213174,-0.13023533257926923,Adult
